participantId,age,gender,education,location,belief_pre,belief_post,belief_change,distance_pre,distance_post,distance_change,intentions_pre,intentions_post,intentions_change,policy_adoption_pre,policy_adoption_post,policy_adoption_change,self_perceived_behavior_change,self_perceived_behavior_pre,self_perceived_behavior_post,consumption_pre,consumption_post,consumption_change,general_sharing_pre,general_sharing_post,general_sharing_change,intervention_sharing_post,choices,condition,combined_condition,strategy,type
2DD0334B0EF143AF970909B8F861F59F,30,2,5,3,87.25,94,6.75,6,6,0,2.5,2.5,0,94.14285714,96.57142857,2.428571429,0,2,2,5,6,1,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_control,control,real_human
EFE59770A67944C7AC5A24B27657E65A,24,1,2,1,84,71.5,-12.5,7,5.4,-1.6,4.25,4,-0.25,70,49,-21,-2,5,3,5.666666667,5.666666667,0,1,0,-1,,1,text_statement,text_statement_control,control,real_human
431DDA12A06C4F1C9139EF973A86C7D2,36,1,4,1,89.25,91,1.75,4.4,4.2,-0.2,4,4.5,0.5,71.71428571,72.28571429,0.5714285714,0,3,3,5.666666667,5.833333333,0.1666666667,1,1,0,0,2,chat_personalized,chat_personalized_future,future,real_human
D17E5DEC86144F81933C8531DA63AF16,27,1,5,3,70.25,66,-4.25,4.6,4.8,0.2,4.5,4.5,0,69.85714286,61.85714286,-8,0,2,2,4.666666667,4.5,-0.1666666667,1,1,0,0,4,chat_personalized,chat_personalized_moral,moral,real_human
4BD5DA1EE4F6423FB48700625CD32610,24,1,4,2,74.75,73.5,-1.25,4.2,4.2,0,2,1.75,-0.25,73.14285714,72.28571429,-0.8571428571,0,2,2,4.333333333,4.166666667,-0.1666666667,0,0,0,,1,chat_personalized,chat_personalized_control,control,real_human
988C845D51CD47F282EE4BAB32416BAC,39,2,5,2,70,73.25,3.25,5.4,5.2,-0.2,4,4,0,64.14285714,55.57142857,-8.571428571,0,3,3,5.666666667,5.5,-0.1666666667,0,0,0,,5,text_statement,text_statement_action,action,real_human
9A0A124A72D142888B2ABE63A3BE6FC6,33,1,5,3,89.75,88.25,-1.5,5.4,5,-0.4,4.25,4.25,0,94.42857143,91.71428571,-2.714285714,0,3,3,6,6,0,0,0,0,,2,text_statement,text_statement_moral,moral,real_human
0FE053AA38A74CB4BA1923A23D92FAE8,39,1,5,1,18,20.5,2.5,3.6,3.8,0.2,2,2,0,22.28571429,18,-4.285714286,0,5,5,3.166666667,2.833333333,-0.3333333333,0,0,0,,0,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
506B669E29494FF6A4424F7A42468FFC,67,2,5,2,75,83.75,8.75,4.8,4.4,-0.4,4.75,5,0.25,71.42857143,72.85714286,1.428571429,0,3,3,6.166666667,6.333333333,0.1666666667,0,0,0,,5,chat_nonpersonal,chat_nonpersonal_control,control,real_human
331985FE8EE74614AAF91BD9DF04CB21,25,4,6,3,86.5,83.5,-3,4.6,4.6,0,4.25,4.5,0.25,100,100,0,0,3,3,7,7,0,,,,0,1,text_statement,text_statement_action,action,real_human
D428923385414855AC4E5E237B10EE21,28,2,6,3,70.5,73.25,2.75,5,4.6,-0.4,3,3.25,0.25,66.42857143,65.71428571,-0.7142857143,0,4,4,4.833333333,4.833333333,0,,,,,1,chat_personalized,chat_personalized_future,future,real_human
954227E3450D49339CDA0B57583E449A,43,1,5,2,71.25,71.25,0,5.2,5.2,0,3.5,4.25,0.75,64.28571429,62.85714286,-1.428571429,0,3,3,3.833333333,3.666666667,-0.1666666667,0,0,0,,4,chat_personalized,chat_personalized_action,action,real_human
F4A1621114B84F7989AF18FCCD8D4BE7,34,1,7,3,87.5,85.25,-2.25,4,4.4,0.4,3.5,3.5,0,84.57142857,87,2.428571429,0,2,2,5,5.333333333,0.3333333333,,,,0,2,chat_personalized,chat_personalized_action,action,real_human
741D39B905E041D38944FF802CA6CE20,73,2,5,2,95,95,0,4.6,4.6,0,4,3.75,-0.25,98.57142857,100,1.428571429,0,1,1,6.5,6.666666667,0.1666666667,1,1,0,1,3,chat_personalized,chat_personalized_moral,moral,real_human
B0FCCD35E34344BDA6F571953474AB6E,59,2,5,2,92.5,95.75,3.25,3.6,4,0.4,5,5,0,92.28571429,94.28571429,2,0,3,3,6.166666667,6.166666667,0,0,0,0,0,6,chat_personalized,chat_personalized_action,action,real_human
1A1590CC785C413EAAE2BDF70CD3AC65,31,1,6,2,48.75,50,1.25,4.4,4.6,0.2,2.75,3.25,0.5,34.14285714,35.71428571,1.571428571,0,2,2,3.833333333,4.166666667,0.3333333333,0,0,0,,0.5,chat_personalized,chat_personalized_future,future,real_human
41C6C61F06C94686BB8ECF0E53E42DB8,28,2,5,2,47.5,49.75,2.25,5,5,0,3,3,0,41.14285714,42,0.8571428571,0,2,2,5.666666667,5.666666667,0,0,,,,1,text_statement,text_statement_control,control,real_human
E75AABBDA5CC4A219FDBE61855D36359,49,2,5,2,78.75,88.75,10,4.8,4.6,-0.2,4.25,4.25,0,79.14285714,83.71428571,4.571428571,0,4,4,6.166666667,6,-0.1666666667,1,1,0,1,4,chat_personalized,chat_personalized_moral,moral,real_human
52D4C317510742E0896EE1130B80382A,36,1,4,1,53.75,61.75,8,4.4,4.2,-0.2,3.25,3,-0.25,53.57142857,55.57142857,2,0,3,3,2.333333333,2.333333333,0,0,0,0,,2,chat_nonpersonal,chat_nonpersonal_control,control,real_human
20043379E3BB4E67B704E9233B24FEC3,46,2,3,2,51,52,1,4.8,4.8,0,3.25,3,-0.25,65,64,-1,0,2,2,4.666666667,4.666666667,0,,,,0,3,chat_personalized,chat_personalized_action,action,real_human
1358E123C96B40AD9578730D671647EE,73,2,5,3,97.75,97.75,0,4.6,4.6,0,4.75,5,0.25,95.42857143,97.42857143,2,0,1,1,7,7,0,1,1,0,1,6,chat_personalized,chat_personalized_future,future,real_human
EDD0FBC232AC4517929DAEB56783B154,26,2,3,3,100,100,0,4.6,4.8,0.2,4.5,4.5,0,85.71428571,85.71428571,0,0,4,4,4.666666667,4.5,-0.1666666667,0,0,0,,0.5,chat_nonpersonal,chat_nonpersonal_future,future,real_human
67398118ACF140429F4D0D8BBA7EFF7B,50,1,5,3,92.25,93.75,1.5,4.8,3.8,-1,3.75,4.75,1,84.28571429,87.85714286,3.571428571,0,1,1,4.666666667,4.833333333,0.1666666667,1,1,0,0,2,text_statement,text_statement_control,control,real_human
5398DA9426BF4B83B6DE0275B8C2D1B7,,2,4,2,98,99,1,3.4,4,0.6,3.75,4,0.25,95.14285714,97.14285714,2,0,1,1,5.5,5.333333333,-0.1666666667,1,1,0,0,3,chat_nonpersonal,chat_nonpersonal_control,control,real_human
0011B9EFBAED4B86A9E75731DF5795AE,44,1,6,2,19,0,-19,4.2,2,-2.2,1,1,0,20.14285714,18.28571429,-1.857142857,0,3,3,3,3.666666667,0.6666666667,0,0,0,,1,chat_personalized,chat_personalized_future,future,real_human
1BBA9B4D99FB47E389B21A60F4BE79C0,35,2,4,2,100,100,0,5,4.6,-0.4,4,4,0,100,100,0,0,1,1,6.5,6.666666667,0.1666666667,1,1,0,0,5,chat_personalized,chat_personalized_moral,moral,real_human
5D9EEC4AE10249BBB0F00D01E6500E27,51,2,5,1,28.75,21.25,-7.5,4.4,4.6,0.2,3.5,3.5,0,30.42857143,33.71428571,3.285714286,0,5,5,3.5,4.166666667,0.6666666667,0,0,0,0,0.6666666667,chat_personalized,chat_personalized_control,control,real_human
46399FF4A2EF4019817C09977EF71F19,62,2,2,1,100,100,0,4.6,4.6,0,4.75,4.75,0,99.28571429,99.28571429,0,0,1,1,6,6,0,1,1,0,1,5,text_statement,text_statement_action,action,real_human
CC99AB17715043EB9DE674F157E174BD,38,1,5,1,100,100,0,4.6,4.6,0,2.25,2.25,0,99.71428571,99.71428571,0,0,2,2,6.166666667,6,-0.1666666667,1,1,0,0,4,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
0FD2FE3A81B944F998CFBA7227EED4F1,49,1,1,3,88.75,90,1.25,4.8,4.6,-0.2,2,2,0,70,73.57142857,3.571428571,0,2,2,2.666666667,2.5,-0.1666666667,0,0,0,,0.4,text_statement,text_statement_future,future,real_human
CCBB5DBB645F4DBF8F555E1A25A1E1F2,41,2,3,1,100,100,0,4.4,4.4,0,3.75,3.5,-0.25,90,92.85714286,2.857142857,0,3,3,4.666666667,5.333333333,0.6666666667,0,0,0,0,5,chat_personalized,chat_personalized_future,future,real_human
45185514F7824846A050FC2AF4D85B11,54,1,2,3,80,84,4,6.6,6.4,-0.2,4,3.5,-0.5,82.14285714,84,1.857142857,0,2,2,5,5.5,0.5,1,1,0,0,2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
14F49DC1F6C845C09A971E6FE87D9600,47,1,5,3,100,100,0,4.6,4.6,0,4,4.25,0.25,75.42857143,75.85714286,0.4285714286,0,2,2,5.833333333,5.833333333,0,1,1,0,0,4,chat_nonpersonal,chat_nonpersonal_control,control,real_human
9330130C73354D95A33E5DF4B4EA3DD2,26,2,5,2,95.25,100,4.75,4,6.6,2.6,4.25,4.25,0,100,100,0,0,1,1,7,7,0,1,1,0,1,5,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
975EB04710C8412092C20B762E1ED438,72,1,3,2,1.25,0,-1.25,4.8,3.8,-1,2.75,3.75,1,15.71428571,20.28571429,4.571428571,0,1,1,4.666666667,4.166666667,-0.5,,,,0,4,chat_nonpersonal,chat_nonpersonal_control,control,real_human
8C4A591FF0B947A5A657395BEC73FAD7,37,2,4,1,6.75,5.25,-1.5,3.8,4,0.2,3.5,3.5,0,18.14285714,14,-4.142857143,0,1,1,5.5,5.833333333,0.3333333333,0,0,0,1,2,chat_personalized,chat_personalized_future,future,real_human
06C93664B7A04908929B233CF2DF1E7C,25,1,2,2,44.25,23.5,-20.75,5.8,5.6,-0.2,4,4,0,68,69.42857143,1.428571429,0,1,1,4.166666667,3,-1.166666667,0,0,0,,4,text_statement,text_statement_moral,moral,real_human
66124DFF2AF642C5848ECF99EA8E6523,42,1,5,3,100,100,0,5,5.4,0.4,4,4,0,85.71428571,85.71428571,0,0,3,3,6.5,7,0.5,1,1,0,0,4,text_statement,text_statement_future,future,real_human
BE5E583AD53245318FBF010402E0D497,24,2,5,2,63.75,67,3.25,5,5.2,0.2,4,4,0,55.28571429,54.14285714,-1.142857143,-1,3,2,5.666666667,6,0.3333333333,,,,,4,chat_personalized,chat_personalized_future,future,real_human
71EB2A406FB9464EAE90C371FA7CCCE2,42,1,7,1,45.5,47.5,2,3.6,3.6,0,4.25,4.25,0,25,26.14285714,1.142857143,0,2,2,6.166666667,6.5,0.3333333333,0,0,0,0,1,chat_personalized,chat_personalized_action,action,real_human
C389F7D0701E4E23A56A60153E7765CA,33,2,6,3,100,100,0,4.6,4.4,-0.2,3.5,3.5,0,80.85714286,81.71428571,0.8571428571,0,3,3,4.833333333,4.666666667,-0.1666666667,0,0,0,,1.5,chat_personalized,chat_personalized_future,future,real_human
BAB39145ABBE49CC9625CEE9E4B88925,35,1,5,1,61.75,64.75,3,5.2,4.8,-0.4,4.25,3.75,-0.5,62.57142857,60.14285714,-2.428571429,0,3,3,5,4.833333333,-0.1666666667,1,1,0,1,1,chat_nonpersonal,chat_nonpersonal_action,action,real_human
821F8D34AC0543518DE91DF4FB9D4258,38,2,4,2,84.5,97,12.5,5,5,0,4,3.75,-0.25,79.14285714,88.85714286,9.714285714,0,3,3,5.833333333,5.666666667,-0.1666666667,0,1,1,0,2,chat_personalized,chat_personalized_control,control,real_human
2E4CB1E4862948F3B04929F0D70700C1,29,2,5,2,91,94,3,4.2,4.2,0,3.75,3.5,-0.25,92.57142857,92.71428571,0.1428571429,0,3,3,6.333333333,6.333333333,0,0,0,0,,1,chat_personalized,chat_personalized_moral,moral,real_human
EB1526F4C58D4925A919D515A07944EB,42,2,6,2,72,74.25,2.25,5,5.2,0.2,3.75,3.75,0,66.28571429,69.42857143,3.142857143,0,3,3,5.666666667,5.833333333,0.1666666667,1,1,0,1,1,text_statement,text_statement_moral,moral,real_human
23FCD95A4FB9445080F9513313C2E4A6,26,2,5,3,85.5,96.5,11,6,7,1,3.75,4.25,0.5,87.14285714,95.85714286,8.714285714,0,1,1,7,7,0,1,1,0,1,1,text_statement,text_statement_action,action,real_human
0AE6A2EC1803476ABFD8A72352229917,41,1,5,1,100,100,0,4.8,4.4,-0.4,3.5,3.5,0,92.85714286,92.85714286,0,0,2,2,5.333333333,5.5,0.1666666667,0,0,0,,1.2,chat_personalized,chat_personalized_control,control,real_human
B8BB6FC43C0C41839C801FF4BEB7DB02,54,1,5,1,21.5,16.25,-5.25,4.8,4.8,0,3.75,3.5,-0.25,28.57142857,31.71428571,3.142857143,0,2,2,3.333333333,3.333333333,0,0,0,0,,3,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
9F32556685C146DABA095579D0D1D18A,48,2,6,1,19,23.75,4.75,4.8,4.4,-0.4,3.5,3.75,0.25,24.85714286,21.42857143,-3.428571429,0,3,3,2.833333333,3.166666667,0.3333333333,0,0,0,0,0,chat_nonpersonal,chat_nonpersonal_control,control,real_human
9553D9389838470BB49C91343689E7F4,28,1,5,3,68.25,48.75,-19.5,3.8,3.6,-0.2,2.25,1,-1.25,76,75.28571429,-0.7142857143,0,2,2,3.5,2.333333333,-1.166666667,0,0,0,,0,chat_nonpersonal,chat_nonpersonal_control,control,real_human
BFB656BA74E64A4C8C0A117AD8900E19,36,2,2,2,100,100,0,4.6,4.6,0,4.75,4.5,-0.25,87.85714286,87.85714286,0,0,3,3,4.333333333,4.5,0.1666666667,1,1,0,1,3,text_statement,text_statement_action,action,real_human
AA2893CC52DA421093B692DA1BEE373D,65,2,3,2,10,10,0,4.4,4.4,0,3,3,0,32.85714286,36.42857143,3.571428571,0,2,2,4,4.5,0.5,0,0,0,0,5,chat_nonpersonal,chat_nonpersonal_action,action,real_human
84522C300782489889DCFE589CAE7A89,27,2,6,2,86.25,97,10.75,5,4.4,-0.6,4,3.75,-0.25,88,85.14285714,-2.857142857,0,3,3,5,4.833333333,-0.1666666667,1,1,0,0,2,chat_personalized,chat_personalized_action,action,real_human
272B646887FF42E59978D84F824AC955,30,1,5,3,82.5,90,7.5,5.4,5.4,0,3.75,4.25,0.5,66.57142857,70,3.428571429,0,2,2,6.666666667,5.666666667,-1,1,1,0,1,6,chat_personalized,chat_personalized_future,future,real_human
A18B470CC5C54875B523705FEEB60E6B,40,1,3,2,100,100,0,4.8,6.2,1.4,5,4.75,-0.25,100,100,0,0,2,2,6.166666667,6.166666667,0,1,1,0,0,2,chat_nonpersonal,chat_nonpersonal_action,action,real_human
0ABFF6F5CCE047DEA77BA8E910A966B9,34,2,3,1,75,95.25,20.25,4.6,4.6,0,4.75,4.75,0,69.42857143,66.14285714,-3.285714286,0,2,2,5.5,5.5,0,,,,0,5,chat_personalized,chat_personalized_action,action,real_human
78E68B8CAEC9403B8C27472C70E136B7,48,2,2,2,80,80,0,4,4,0,5,5,0,67.14285714,71.42857143,4.285714286,0,2,2,5.166666667,5.166666667,0,1,1,0,0,6,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
7B4017F0546B4E23850D17D0EDF54519,53,1,4,2,99.75,99.75,0,4.4,4.4,0,4.5,4.75,0.25,93.57142857,94.28571429,0.7142857143,0,2,2,6.166666667,6.166666667,0,1,1,0,,1,chat_personalized,chat_personalized_action,action,real_human
E6F0CA58BDA24D9887C48F3146B81CA5,49,1,6,2,24.75,24,-0.75,4,4.6,0.6,2.5,2.5,0,35,34.57142857,-0.4285714286,0,1,1,2.333333333,2.5,0.1666666667,,,,,0.5,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
E293D14F8EF54B9CBFF04FAB520158E7,24,1,3,3,12,21,9,2,2.8,0.8,4.5,4.25,-0.25,48.85714286,66.85714286,18,0,4,4,4.833333333,5,0.1666666667,0,0,0,0,2,chat_personalized,chat_personalized_control,control,real_human
A7D8A5A8FC8145D689F0517CB360F026,46,2,6,3,100,100,0,4.6,4.6,0,3.75,4.25,0.5,100,100,0,0,2,2,7,7,0,0,0,0,0,2,text_statement,text_statement_future,future,real_human
81F519F2536E4C80AC4980864F0A8BA5,31,2,5,2,70.75,76,5.25,5.2,5.6,0.4,3.75,4.25,0.5,73.85714286,75,1.142857143,0,3,3,5,4.833333333,-0.1666666667,1,1,0,1,5,chat_nonpersonal,chat_nonpersonal_action,action,real_human
D584A4CB1FA64F14A8663AC151686193,28,2,5,1,69,63.5,-5.5,5.4,5,-0.4,3.75,4,0.25,70,63.28571429,-6.714285714,-1,3,2,5.333333333,4.666666667,-0.6666666667,1,1,0,1,4,chat_personalized,chat_personalized_future,future,real_human
04DD3F7F8D9B44C8901EE90862C8861F,63,2,5,1,47.25,51.5,4.25,3.6,3.8,0.2,4,3.75,-0.25,57.28571429,60.42857143,3.142857143,0,3,3,4.166666667,3.333333333,-0.8333333333,0,0,0,,0.5,text_statement,text_statement_moral,moral,real_human
D70A42B8F2C14555BD7E712EFBDD0BC9,44,1,6,3,79.75,95.5,15.75,4.4,4.8,0.4,4,3.75,-0.25,69.42857143,71.85714286,2.428571429,0,1,1,7,7,0,1,1,0,0,3,text_statement,text_statement_action,action,real_human
B3AAFB5D0609448BB5CAFB1C471445C1,31,2,5,2,81,76.25,-4.75,4.2,4.2,0,3.75,3.5,-0.25,56.71428571,55,-1.714285714,0,3,3,5.333333333,5.166666667,-0.1666666667,,,,0,2,text_statement,text_statement_future,future,real_human
909BFE956ADC48A2A948EA9F5109CCCA,60,2,5,3,7.75,5,-2.75,3.2,3.6,0.4,3.5,3.5,0,36.57142857,39,2.428571429,0,2,2,5.333333333,5.333333333,0,0,0,0,,1,chat_personalized,chat_personalized_moral,moral,real_human
9340EADF7F3648659823B743A46DCDD7,46,1,5,2,57.5,45,-12.5,5.6,5.8,0.2,2.75,3,0.25,61.42857143,62.85714286,1.428571429,0,2,2,3.5,3.833333333,0.3333333333,0,0,0,,2,chat_nonpersonal,chat_nonpersonal_control,control,real_human
FD06017860BC4E74A3958E2FBAF36B7E,39,1,3,2,55,52.5,-2.5,2.4,2.2,-0.2,3.75,4.25,0.5,86.42857143,86,-0.4285714286,0,1,1,6,5.833333333,-0.1666666667,1,1,0,1,4,text_statement,text_statement_future,future,real_human
B3CF62DE78844FCBB2328E35993CB37F,60,1,2,2,7.5,10,2.5,3.6,3.6,0,2.5,3.25,0.75,42.28571429,43.14285714,0.8571428571,0,3,3,2.166666667,3.166666667,1,0,0,0,0,0.3333333333,chat_nonpersonal,chat_nonpersonal_control,control,real_human
552D8E85DE8D47AEA694C39CC7B02049,36,2,2,2,95,95.75,0.75,5,4.8,-0.2,4,4,0,99.14285714,98.42857143,-0.7142857143,0,3,3,4.166666667,4.166666667,0,0,0,0,,4,chat_personalized,chat_personalized_moral,moral,real_human
61753A582BA1402FB1CD8ACFAC0217F3,49,2,2,2,89.25,86.75,-2.5,5.8,6.2,0.4,4.5,4.5,0,71.42857143,74.71428571,3.285714286,0,2,2,6,6,0,1,1,0,0,4,text_statement,text_statement_moral,moral,real_human
8AD70996DA284ECB828016DC41BD81FE,40,1,3,2,100,100,0,4.6,4.6,0,3.5,3.5,0,89.28571429,89.71428571,0.4285714286,0,4,4,5.5,5.666666667,0.1666666667,0,0,0,,5,text_statement,text_statement_moral,moral,real_human
A5AE46E5CAD2461A8644CE219622D23A,21,1,3,2,100,100,0,4.8,5,0.2,3.25,3.5,0.25,72.85714286,78.57142857,5.714285714,0,4,4,3.166666667,3.333333333,0.1666666667,0,0,0,0,1,chat_personalized,chat_personalized_control,control,real_human
A1434E27FE9E4DE189FC57B3BAF6E935,29,2,3,3,66.25,68.5,2.25,4.6,4.2,-0.4,3.5,3.25,-0.25,61.71428571,64.57142857,2.857142857,0,4,4,3.166666667,2.833333333,-0.3333333333,0,0,0,,3,text_statement,text_statement_control,control,real_human
8A8C43159B3143D6841B60E8FAB43C29,33,1,5,3,90,90,0,4.8,4.4,-0.4,4,4,0,85,85.71428571,0.7142857143,0,2,2,5.666666667,6.5,0.8333333333,1,1,0,1,3,text_statement,text_statement_moral,moral,real_human
05CD5C14B7414399BAB7944AC40AA51D,37,1,4,2,80,80,0,4.4,4.4,0,4.75,4.75,0,72,73.28571429,1.285714286,0,1,1,6,6,0,0,0,0,,2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
53745945344E42D28AFFA6356DA9C927,43,2,3,3,85,83,-2,5.4,4.8,-0.6,3.5,3.5,0,66.71428571,63.85714286,-2.857142857,0,2,2,5,5.5,0.5,1,1,0,1,6,text_statement,text_statement_moral,moral,real_human
41CFCC52A63349E7A3861D009BA4F30B,34,1,6,1,0,0,0,1,1,0,1,1,0,15.57142857,13.57142857,-2,0,5,5,1,2.666666667,1.666666667,0,0,0,,0,text_statement,text_statement_future,future,real_human
B9A86EEB54314B86BAC1E10CAC3D5F64,31,1,5,1,65.25,64,-1.25,5.6,5.8,0.2,4.75,4.25,-0.5,71.42857143,67.42857143,-4,-1,4,3,5.5,5.333333333,-0.1666666667,1,1,0,1,1,chat_personalized,chat_personalized_control,control,real_human
456EEBDDA1AC404E80F09C7B2EEDB9FE,67,1,3,2,74.25,77.75,3.5,4.4,4.2,-0.2,4.5,4.25,-0.25,60.28571429,62.14285714,1.857142857,0,1,1,4.666666667,4.5,-0.1666666667,,,,,2,chat_personalized,chat_personalized_action,action,real_human
86FE012705CC47B495D3E901EEF01AE9,30,1,5,2,81.25,83.75,2.5,5,4.8,-0.2,4,4.25,0.25,68.57142857,80,11.42857143,0,2,2,6.166666667,6.666666667,0.5,1,1,0,1,6,chat_nonpersonal,chat_nonpersonal_action,action,real_human
AD0C9A931CF3488BBB7228F841AF12EB,37,2,5,3,93.5,93,-0.5,3.6,3.8,0.2,3,3.5,0.5,81.14285714,87,5.857142857,0,5,5,5.333333333,5.5,0.1666666667,0,0,0,,1,text_statement,text_statement_moral,moral,real_human
3269DA08F22443F786A671A0DDEDA453,28,1,5,3,79,86.25,7.25,4.4,4.2,-0.2,4.5,4.5,0,77.85714286,85.85714286,8,0,2,2,6.166666667,6.833333333,0.6666666667,1,1,0,1,6,chat_personalized,chat_personalized_moral,moral,real_human
10D0FABB04AC4C2EBF91BA14B23E9C56,43,1,5,2,80,90,10,5.2,5,-0.2,4.25,4.25,0,76.42857143,76.42857143,0,0,5,5,4.833333333,4.833333333,0,1,1,0,1,2,text_statement,text_statement_action,action,real_human
52F21B0001B04D9BADE6BEA0550B5468,43,2,7,2,72.25,65,-7.25,4.2,4,-0.2,2,3.75,1.75,54.14285714,53.85714286,-0.2857142857,0,1,1,5,6,1,1,1,0,,2.5,chat_personalized,chat_personalized_control,control,real_human
B2E407533577470795CC5FCA1FAB1162,33,1,6,2,100,100,0,4.2,4.2,0,4.25,4.25,0,77.57142857,76.42857143,-1.142857143,0,2,2,5.666666667,5.166666667,-0.5,0,0,0,,1,chat_personalized,chat_personalized_action,action,real_human
BBFBAD0BA18A4982899215C09ABA2192,32,2,5,3,67.25,63.25,-4,5,5.2,0.2,4.25,4.5,0.25,57.14285714,63.71428571,6.571428571,-1,3,2,5,4.833333333,-0.1666666667,1,1,0,0,4,text_statement,text_statement_control,control,real_human
773C255497DB4256A531A27267DE43FB,45,1,5,2,62.5,64.25,1.75,4.2,4.2,0,3,3,0,87.85714286,85.85714286,-2,0,2,2,3.666666667,3.333333333,-0.3333333333,0,0,0,0,0.2,text_statement,text_statement_action,action,real_human
A575006BB34943A583E7F3DD7697B268,58,1,5,2,63,60,-3,5.4,5.2,-0.2,4.5,3.75,-0.75,59.57142857,67,7.428571429,1,2,3,5.5,5.333333333,-0.1666666667,1,1,0,1,2,text_statement,text_statement_action,action,real_human
5235FA99872A448F9EF1AC183BEC2466,35,1,5,3,81,83.25,2.25,5.6,5.6,0,3.5,2.75,-0.75,64.14285714,71.71428571,7.571428571,0,3,3,4.333333333,4.666666667,0.3333333333,0,0,0,0,1,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
ED43C02F5A2C4CD5B3593A5260A80B30,47,2,5,1,0,0,0,3,3.4,0.4,3.25,3,-0.25,55.71428571,57.85714286,2.142857143,0,2,2,2.166666667,3.5,1.333333333,0,0,0,,0,chat_nonpersonal,chat_nonpersonal_future,future,real_human
21E6557B1DEF4B128E9242A5A0509514,34,2,5,3,62.75,72.25,9.5,6.4,6.4,0,5,4.75,-0.25,67.71428571,60.85714286,-6.857142857,0,3,3,6.666666667,6.5,-0.1666666667,1,1,0,0,4,chat_nonpersonal,chat_nonpersonal_control,control,real_human
06EA5FAF939040D49FE91D9579181EB0,45,1,5,1,72.75,73.5,0.75,5.8,5.2,-0.6,4,4.25,0.25,67.42857143,56,-11.42857143,-1,2,1,5.333333333,5.666666667,0.3333333333,1,1,0,1,4,chat_nonpersonal,chat_nonpersonal_future,future,real_human
110A2087D48B4624929E974E3206E77E,38,1,3,2,100,100,0,4.8,5,0.2,4.25,4,-0.25,100,100,0,0,3,3,6.166666667,7,0.8333333333,1,1,0,,5,chat_personalized,chat_personalized_moral,moral,real_human
8ABA35BE4FF24A6DAE895F3CDFE22BDA,68,2,6,2,100,100,0,4.6,4.6,0,4.25,4.25,0,100,100,0,0,3,3,6.666666667,6.333333333,-0.3333333333,1,1,0,0,4,chat_nonpersonal,chat_nonpersonal_future,future,real_human
6444F3C4FC244941B2554AFC697A0BF1,42,1,5,2,86.5,91.5,5,5.6,5.2,-0.4,4.5,4.75,0.25,69.42857143,72.42857143,3,0,2,2,4.666666667,4.666666667,0,1,1,0,0,5,text_statement,text_statement_moral,moral,real_human
C13D8DB7B80E4EAA96F2D9D98B2B51EF,26,1,4,2,100,83.25,-16.75,4.8,4.4,-0.4,4,4.5,0.5,86.14285714,87.71428571,1.571428571,0,2,2,6,6,0,0,0,0,0,2,chat_personalized,chat_personalized_control,control,real_human
CF0D01C2DFF747EC99554A015FDF89D3,42,2,5,2,100,100,0,4.8,4.8,0,3.5,3.25,-0.25,100,100,0,0,4,4,5.833333333,5.833333333,0,1,1,0,0,3,chat_nonpersonal,chat_nonpersonal_action,action,real_human
4E93030D6A8542A2A36529413F8C25C6,60,1,5,2,99.75,99.75,0,4.8,4.6,-0.2,3.5,3.75,0.25,85.14285714,85.14285714,0,-1,3,2,5.5,5.666666667,0.1666666667,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_action,action,real_human
951D0D9ACCD94AC98D431BBE7924A080,44,1,5,1,81.75,88.75,7,5.8,6,0.2,4.25,4.25,0,81.57142857,91,9.428571429,0,2,2,6,6.166666667,0.1666666667,1,1,0,1,3,chat_nonpersonal,chat_nonpersonal_future,future,real_human
757649A93CB94B75A0161FD02A0BD864,37,2,5,2,70.75,70.75,0,3.8,5,1.2,4.5,4,-0.5,56.28571429,59.28571429,3,0,2,2,4.166666667,4.333333333,0.1666666667,1,1,0,,4,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
37060B8F1B9248DC99227F7B58BFB163,39,1,4,1,2.75,3.75,1,4,4,0,2.5,3,0.5,26.42857143,25.71428571,-0.7142857143,0,3,3,5.333333333,5.333333333,0,0,0,0,0,2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
3D7E5E51E8D34A0D9EF85BB85DFCD54F,39,2,2,3,74,61.5,-12.5,4.2,3.4,-0.8,2.5,3,0.5,77.28571429,69.57142857,-7.714285714,0,2,2,3.666666667,4,0.3333333333,0,0,0,,3,text_statement,text_statement_future,future,real_human
AF33F003A3A54828BD839D51631828D2,55,1,4,2,50,62.5,12.5,5,4.8,-0.2,4,4.5,0.5,84.85714286,91.85714286,7,0,2,2,5.666666667,5.666666667,0,1,1,0,0,2,chat_personalized,chat_personalized_control,control,real_human
